id,name,url_key,description,image,parent_id
1789,"ST167 Foam Injector",st167-foam-injector,"ST167 EASYFOAM 365 INJECTORS",https://fusion.gspen.co.uk/media/catalog/category/200-167-850_1.jpg,1684
1792,"ST161 INJECTOR METERING VALVE",st161-injector-metering-valve,"ST161 INJECTORS",https://fusion.gspen.co.uk/media/catalog/category/200-161-500.jpg,1684
1795,"FOAM INJECTORS",foam-injectors,"FOAM INJECTORS",https://fusion.gspen.co.uk/media/catalog/category/200-060-750.jpg,1684
1798,"CHEMICAL INJECTORS",chemical-injectors,"RM300 CHEMICAL INJECTORS",https://fusion.gspen.co.uk/media/catalog/category/544-318-14_1.jpg,1684
1804,"ST357 + STAINLESS STEEL LANCE WITH KARCHER BAYONET MALE INLET",st357-with-stainless-steel-extension-lance-for-karcher,,https://fusion.gspen.co.uk/media/catalog/category/653-030-011.jpg,2965
1810,"ST357 + Stainless steel lance With KEW SPIGOT INLET",st357-with-stainless-steel-extension-lance-for-alto-kranzle,,https://fusion.gspen.co.uk/media/catalog/category/653-030-17_1.jpg,2965
1816,"ST357 + STAINLESS STEEL LANCE With M22 MALE INLET",st357-with-stainless-steel-extension-lance-with-m22-male-fitting,,https://fusion.gspen.co.uk/media/catalog/category/653-030-03.jpg,2965
1822,"ST357 + STAINLESS STEEL LANCE WITH M22 FEMALE INLET",st357-with-stainless-steel-extension-lance-with-m22-female-fitting,,https://fusion.gspen.co.uk/media/catalog/category/653-030-04_1.jpg,2965
1831,"Wheel Scrubbers & Brushes",wheel-scrubbers-and-brushes,"Wheel Scrubbers",https://fusion.gspen.co.uk/media/catalog/category/108-845-12.jpg,147
1841,"High Pressure Filters",high-pressure-filters,,https://fusion.gspen.co.uk/media/catalog/category/200-033-855.jpg,6
1846,"High Pressure Filters",high-pressure-filters,,https://fusion.gspen.co.uk/media/catalog/category/200-033-855_1.jpg,7
1856,"ST160.3 Foam Injectors (High flow)",st160-3-foam-injectors-high-flow,,https://fusion.gspen.co.uk/media/catalog/category/200-160-301_2.jpg,57
1866,"ST166 Twin Chemical or Foam Injector",st166-twin-chemical-or-foam-injector,,https://fusion.gspen.co.uk/media/catalog/category/200-166-500_Tab.jpg,57
1896,"PUReClean365+ Food Hose",pureclean365-food-hose,,https://fusion.gspen.co.uk/media/catalog/category/331-156-610_1.jpg,81
1926,"1/2""F Rotating",1-2-f-rotating,,https://fusion.gspen.co.uk/media/catalog/category/649-050-434-120.jpg,1481
1931,"3/4"" Female Cylinder Nozzle With Forward Jet",3-4-female-cylinder-nozzle-with-forward-jet,,https://fusion.gspen.co.uk/media/catalog/category/652-100-01_2.jpg,237
1936,"3/4""F Rotating",3-4-f-rotating,,https://fusion.gspen.co.uk/media/catalog/category/200-049-820_4.jpg,237
1941,"Egg Type Nozzles",egg-type-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/649-110-519-100.jpg,145
2006,"350 Bar ""ST246"" Range",350-bar-st246-range,,https://fusion.gspen.co.uk/media/catalog/category/710-246-312-001.jpg,47
2016,"150 Bar ""B"" Range",150-bar-b-range,,https://fusion.gspen.co.uk/media/catalog/category/710-247-112-100.jpg,47
2021,"Hose Reels Including Hose",hose-reels-including-hose,,https://fusion.gspen.co.uk/media/catalog/category/764-434-311.jpg,68
2026,"HACCP Compliant Gun Bodies (foodsafe)",replacement-gun-bodies,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_2.jpg,10
2036,Swivels,swivels,,https://fusion.gspen.co.uk/media/catalog/category/108-327-82_DGVI_Gun_swivel.jpg,163
2041,"Spares & Accessories",spares-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/050-001-000_2.jpg,140
2051,"ST75.1 Foam Head",st75-1-foam-head,,https://fusion.gspen.co.uk/media/catalog/category/200-075-486.jpg,56
2056,"ST73.1, KEW Plug Inlet",st73-1-kew-plug-inlet,,https://fusion.gspen.co.uk/media/catalog/category/200-073-528.jpg,879
2061,"ST73.1, ST45-250 Inlet",st73-1-st45-inlet,,https://fusion.gspen.co.uk/media/catalog/category/200-073-532_1.jpg,879
2066,"ST73.1, M22 Female Inlet",st73-1-m22-female-inlet,,https://fusion.gspen.co.uk/media/catalog/category/200-073-516_2.jpg,879
2071,"ST73.1, M22 Female Swivel Inlet",st73-1-m22-female-swivel-inlet,,https://fusion.gspen.co.uk/media/catalog/category/200-073-520_2.jpg,879
2076,"RM300 Chemical Injectors",rm300-chemical-injectors,,https://fusion.gspen.co.uk/media/catalog/category/544-318-0.jpg,57
2081,"ST60.1 Foam Injector with Metering Valve",st60-1-foam-injector-with-metering-valve,,https://fusion.gspen.co.uk/media/catalog/category/200-060-750_1.jpg,57
2091,"ST62 Chemical Injector with Metering Valve",st62-chemical-injector-with-metering-valve,,https://fusion.gspen.co.uk/media/catalog/category/200-062-500.jpg,57
2102,"Vacuum Hose to tool coupling (Tool sleeve)",vacuum-hose-to-tool-coupling-tool-sleeve,,https://fusion.gspen.co.uk/media/catalog/category/264-052_-_Copy.jpg,12
2112,"Nozzles & Crevice Tools",nozzles-and-crevice-tools,,https://fusion.gspen.co.uk/media/catalog/category/265-019_-_Copy.jpg,12
2122,"Reducers, Adaptors, & Hose connectors ",reducers-adaptors-and-hose-connectors,,https://fusion.gspen.co.uk/media/catalog/category/263-625_-_Copy.jpg,12
2132,"Vacuum Hose Assemblies ",vacuum-hose-assemblies,,https://fusion.gspen.co.uk/media/catalog/category/263-240.jpg,12
2137,"Black Antistatic",black-antistatic,,https://fusion.gspen.co.uk/media/catalog/category/264-048_1.jpg,71
2147,"Silver Blue E.V.A.",silver-blue-e-v-a,,https://fusion.gspen.co.uk/media/catalog/category/264-060-01_1.jpg,71
2157,"Wet Floor tools",wet-vac-tools,,https://fusion.gspen.co.uk/media/catalog/category/263-612-6_4.jpg,1726
2167,"Dry Floor tools",dry-vac-tools,,https://fusion.gspen.co.uk/media/catalog/category/263-611-1.jpg,1726
2177,"Wet & Dry Floor tools",wet-and-dry-floor-tools,,https://fusion.gspen.co.uk/media/catalog/category/263-612-1.jpg,1726
2181,"Anti-static Vacuum hoses & accessories ",antistatic-vacuum-hoses-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/Anti_Static.jpg,12
2185,"Carwash (Non marking)",carwash-non-marking,,https://fusion.gspen.co.uk/media/catalog/category/264-049-2.jpg,71
2189,"Hydroblade TIP Nozzle System",hydroblade-nozzle-system,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_2_1.jpg,7
2290,"Karcher Compatible ""K-lock"" Connectors & Adaptors",karcher-compatible-k-lock-connectors-and-adaptors,"New Style Karcher",https://fusion.gspen.co.uk/media/catalog/category/Karcher_compatible_connectors.jpg,5
2293,"Drain Jet Extensions",drain-jet-extensions,,https://fusion.gspen.co.uk/media/catalog/category/Anwendung1_-070-000-095.jpg,2928
2301,"Low pressure Foam Lance",low-pressure-foam-lance,,https://fusion.gspen.co.uk/media/catalog/category/203-100-630.jpg,88
2325,"Economy Gun & Lance Assemblies",economy-gun-and-lance-assemblies,,https://fusion.gspen.co.uk/media/catalog/category/507-001-790_1_.jpg,935
2333,"Easywash365+ Gun & Lance Assemblies",easywash365-gun-and-lance-assemblies,,https://fusion.gspen.co.uk/media/catalog/category/202-600-950.jpg,935
2341,"Stainless Steel Lances",stainless-steel-lances,,https://fusion.gspen.co.uk/media/catalog/category/070015009_3.jpg,61
2349,"Zinc Plated Steel Lances",zinc-plated-steel-lances,,https://fusion.gspen.co.uk/media/catalog/category/070015009_2.jpg,61
2353,"Vented Lances",vented-lances,,https://fusion.gspen.co.uk/media/catalog/category/511-59_2.jpg,2341
2361,"Vented Lances with 1/4"" Male inlet",vented-lances-with-1-4-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/vented_quarter_male.jpg,2353
2365,"Vented Lances with KEW Spigot inlet",vented-lances-with-kew-spigot-inlet,,https://fusion.gspen.co.uk/media/catalog/category/vented_kew_inlet.jpg,2353
2369,"Vented Lances with M22 Male inlet",vented-lances-with-m22-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/511-503-9.jpg,2353
2373,"Vented Lances with M22 Female inlet",vented-lances-with-m22-female-inlet,,https://fusion.gspen.co.uk/media/catalog/category/514-591111.jpg,2353
2377,"Vented Lances with M22 Female Swivel inlet",vented-lances-with-m22-female-swivel-inlet,,https://fusion.gspen.co.uk/media/catalog/category/514-519_3.jpg,2353
2381,"Vented Lances",vented-lances,,https://fusion.gspen.co.uk/media/catalog/category/511-59_3.jpg,2349
2385,"Vented Lances with 1/4"" Male inlet",vented-lances-with-1-4-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/vented_quarter_male_1.jpg,2381
2389,"Vented Lances with KEW Spigot inlet",vented-lances-with-kew-spigot-inlet,,https://fusion.gspen.co.uk/media/catalog/category/vented_kew_inlet_1.jpg,2381
2393,"Vented Lances with M22 Male inlet",vented-lances-with-m22-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/511-503-9_1.jpg,2381
2397,"Vented Lances with M22 Female inlet",vented-lances-with-m22-female-inlet,,https://fusion.gspen.co.uk/media/catalog/category/514-591111_1.jpg,2381
2401,"Vented Lances with M22 Female Swivel inlet",vented-lances-with-m22-female-swivel-inlet,,https://fusion.gspen.co.uk/media/catalog/category/514-519_2.jpg,2381
2405,"Insulated Lances",insulated-lances,,https://fusion.gspen.co.uk/media/catalog/category/200-028-309.jpg,2341
2409,"Moulded Lances",moulded-lances,,https://fusion.gspen.co.uk/media/catalog/category/070015009_4.jpg,2341
2413,"Lances without Grip",lances-without-grip,,https://fusion.gspen.co.uk/media/catalog/category/512-903-03_2.jpg,2341
2417,"Push & Pull Lances",push-and-pull-lances,,https://fusion.gspen.co.uk/media/catalog/category/200-085-610-k-02_3.jpg,2341
2425,"Flat Jet Lances",flat-jet-lances,,https://fusion.gspen.co.uk/media/catalog/category/512-903-03_3.jpg,2341
2429,"Lance Pipe",lance-pipe,,https://fusion.gspen.co.uk/media/catalog/category/img_0450.1_4_1.jpg,2341
2433,"Ultra High Pressure Lances (UHP) 500 BAR and over.",ultra-high-pressure-lances-uhp-500-bar-and-over,,https://fusion.gspen.co.uk/media/catalog/category/203-600-444.jpg,2341
2437,"Insulated Lances",insulated-lances,,https://fusion.gspen.co.uk/media/catalog/category/200-028-309_1.jpg,2349
2441,"Moulded Lances",moulded-lances,,https://fusion.gspen.co.uk/media/catalog/category/070015009_5.jpg,2349
2445,"Lances without Grip",lances-without-grip,,https://fusion.gspen.co.uk/media/catalog/category/512-903-03_4.jpg,2349
2449,"Push & Pull Lances",push-and-pull-lances,,https://fusion.gspen.co.uk/media/catalog/category/200-085-610-k-02_4.jpg,2349
2453,"Flat Jet Lances",flat-jet-lances,,https://fusion.gspen.co.uk/media/catalog/category/512-903-03_5.jpg,2349
2461,"Lance Pipe",lance-pipe,,https://fusion.gspen.co.uk/media/catalog/category/img_0450.1_4_2.jpg,2349
2465,"ULTRA HIGH PRESSURE LANCES (500 BAR AND OVER)",ultra-high-pressure-lances-500-bar-and-over,,https://fusion.gspen.co.uk/media/catalog/category/203-600-444_1.jpg,2349
2466,"Vented Lances with M22 Female Swivel inlet",vented-lances-with-karcher-m22-female-swivel-inlet,,https://fusion.gspen.co.uk/media/catalog/category/514-549-1_2.jpg,2353
2468,"Hygiene-Ultra 40 ANTIMICROBIAL Food Hose",hygiene-ultra-40-antimicrobial-food-hose,,https://fusion.gspen.co.uk/media/catalog/category/Multi.jpg,81
2471,"Black Insulated Lances",black-insulated-lances,,https://fusion.gspen.co.uk/media/catalog/category/200-028-309_2.jpg,2405
2472,"Blue Insulated Lances",blue-insulated-lances,,https://fusion.gspen.co.uk/media/catalog/category/200-129-306.jpg,2405
2473,"Other Insulated Lances",other-insulated-lances,,https://fusion.gspen.co.uk/media/catalog/category/510-053-102-000_1.jpg,2405
2474,"Black Moulded Lances",black-moulded-lances,,https://fusion.gspen.co.uk/media/catalog/category/070-010-009_2_.jpg,2409
2475,"Blue Moulded Lances",blue-moulded-lances,,https://fusion.gspen.co.uk/media/catalog/category/070-008-002.jpg,2409
2476,"Female Shafted With Built in Coupling",female-shafted-with-built-in-coupling,,https://fusion.gspen.co.uk/media/catalog/category/nicolini_hollow_shafted_motor_with_drive_coupling_2.jpg,127
2477,"Surface Cleaners & Sand Blasters",surface-cleaners-and-sand-blasters,"whirlaway Style Surface Cleaners",https://fusion.gspen.co.uk/media/catalog/category/Surface_Cleaners.jpg,23
2478,"High Pressure Pumps & spares",high-pressure-pumps-and-spares,,https://fusion.gspen.co.uk/media/catalog/category/udor_pump_2.jpg,6
2479,"Spares & Accessories",spares-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/160_105_501.jpg,99
2480,"""PK"" Series: 11 LPM to 15 LPM",pk-series-11-lpm-to-15-lpm,,https://fusion.gspen.co.uk/media/catalog/category/PK_S_AM_24_CL_2_.jpg,99
2481,"""B"" Series: 13 LPM TO 18 LPM",b-series-13-lpm-to-18-lpm,,https://fusion.gspen.co.uk/media/catalog/category/B_S_AM_24_CC_3__1.jpg,99
2482,"""BK"" Series: 13 LPM TO 18 LPM",bk-series-13-lpm-to-18-lpm,,https://fusion.gspen.co.uk/media/catalog/category/BK_series.jpg,99
2483,"""C"" Series: 21 LPM TO 42 LPM",c-series-21-lpm-to-42-lpm,,https://fusion.gspen.co.uk/media/catalog/category/C_S_AM_24_G3-4_G3-8.jpg,99
2484,"""CK"" Series: 17 LPM TO 38 LPM",ck-series-17-lpm-to-38-lpm,,https://fusion.gspen.co.uk/media/catalog/category/CK_series.jpg,99
2485,"""HWT"" Series: 11 LPM TO 34 LPM - up to 85°C",hwt-series-11-lpm-to-34-lpm-up-to-85-c,,https://fusion.gspen.co.uk/media/catalog/category/pkwtc_1.jpg,99
2486,"""NX"" Series: 30 LPM TO 143 LPM",nx-series-30-lpm-to-143-lpm,,https://fusion.gspen.co.uk/media/catalog/category/nxb.jpg,99
2487,"""GAMMA"" Series: 62 LPM to 163 LPM, Twin Shaft",gamma-series-62-lpm-to-163-lpm-twin-shaft,,https://fusion.gspen.co.uk/media/catalog/category/gamma_5_2.jpg,99
2488,"""PENTA"" Series: 25 LPM to 71 LPM",penta-series-25-lpm-to-71-lpm,,https://fusion.gspen.co.uk/media/catalog/category/penta.jpg,99
2489,"Carpet Cleaner Parts & Accessories ",carpet-cleaner-parts-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/263-626.jpg,12
2490,"Adaptors & Fittings",adaptors-and-fittings,,https://fusion.gspen.co.uk/media/catalog/category/580-90.jpg,70
2492,"Low Pressure Swivels",low-pressure-swivels,,https://fusion.gspen.co.uk/media/catalog/category/tp1212s_1.jpg,44
2493,"30 RPM Mosmatic swivels",30-rpm-mosmatic-swivels,"30 RPM Mosmatic swivels",https://fusion.gspen.co.uk/media/catalog/category/108-300-01.jpg,1604
2495,"150 RPM Mosmatic swivels",150-rpm-mosmatic-swivels,"150 RPM Mosmatic swivels",https://fusion.gspen.co.uk/media/catalog/category/108-412-11.jpg,1604
2496,"1000 RPM Mosmatic swivels",1000-rpm-mosmatic-swivels,"1000 RPM Mosmatic swivels",https://fusion.gspen.co.uk/media/catalog/category/10831.jpg,1604
2497,"2000 RPM Mosmatic swivels",2000-rpm-mosmatic-swivels,"2000 RPM Mosmatic swivels",https://fusion.gspen.co.uk/media/catalog/category/108-550-03.jpg,1604
2498,"Nozzle Holding Swivels",nozzle-holding-swivels,,https://fusion.gspen.co.uk/media/catalog/category/200-330-600_1.jpg,44
2499,"0° Hydroblade Nozzles",0-hydroblade-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_7_9_6.jpg,2189
2500,"15° Hydroblade Nozzles",15-hydroblade-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_7_9_.jpg,2189
2501,"25° Hydroblade Nozzles",25-hydroblade-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_7_9_4.jpg,2189
2502,"40° Hydroblade Nozzles",40-hydroblade-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_7_9_5.jpg,2189
2504,"Loxeal & Thread Seals",loxeal-and-thread-seals,,https://fusion.gspen.co.uk/media/catalog/category/s79.jpg,13
2507,"Sewer Hoses on Reels",sewer-hoses-on-reels,,https://fusion.gspen.co.uk/media/catalog/category/200-071-615.jpg,114
2509,"TecPro TURBO nozzle Gun & Lance Assemblies ",tecpro-turbo-nozzle-gun-and-lance-assemblies,,https://fusion.gspen.co.uk/media/catalog/category/TURBO_LANCE_ASSEMBLIESs_3_1.jpg,935
2510,"ALTO compatible vac bags",alto-compatible-vac-bags,,https://fusion.gspen.co.uk/media/catalog/category/st02_26.jpg,75
2511,"CLEANFIX compatible vac bags",cleanfix-compatible-vac-bags,,https://fusion.gspen.co.uk/media/catalog/category/st02_2_2.jpg,75
2512,"COLUMBUS compatible vac bags",columbus-compatible-vac-bags,,https://fusion.gspen.co.uk/media/catalog/category/st02_3_2.jpg,75
2513,"COMAC compatible vac bags",comac-compatible-vac-bags,"COMAC vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_4_2.jpg,75
2514,"ELECTROLUX compatible vac bags",electrolux-compatible-vac-bags,"ELEKTROLUX vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_5_2.jpg,75
2515,"FIMAP compatible vac bags",fimap-compatible-vac-bags,"FIMAP vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_7_2.jpg,75
2516,"GANSOW compatible vac bags",gansow-compatible-vac-bags,"GANSOW vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_8_2.jpg,75
2517,"GHIBLI compatible vac bags",ghibli-compatible-vac-bags,"GHIBLI vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_9_2.jpg,75
2518,"HAKO compatible vac bags",hako-compatible-vac-bags,"HAKO vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_10_2.jpg,75
2519,"KÄRCHER compatible vac bags",karcher-compatible-vac-bags,"KÄRCHER vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_11_2.jpg,75
2520,"NILFISK compatible vac bags",nilfisk-compatible-vac-bags,"NILFISK vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_13_2.jpg,75
2521,"NUMATIC compatible vac bags",numatic-compatible-vac-bags,"NUMATIC vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_14_2.jpg,75
2522,"SORMA compatible vac bags",sorma-compatible-vac-bags,"SORMA vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_15_2.jpg,75
2523,"SOTECO compatible vac bags",soteco-compatible-vac-bags,"SOTECO vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_16_2.jpg,75
2524,"TASKI compatible vac bags",taski-compatible-vac-bags,"TASKI vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_17_2.jpg,75
2525,"TENNANT compatible vac bags",tennant-compatible-vac-bags,"TENNANT vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_18_2.jpg,75
2526,"VIPER compatible vac bags",viper-compatible-vac-bags,"VIPER vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_19_2.jpg,75
2527,"WAP compatible vac bags",wap-compatible-vac-bags,"WAP vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_20_2.jpg,75
2528,"WEBER compatible vac bags",weber-compatible-vac-bags,"WEBER vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_21_2.jpg,75
2529,"WETROK compatible vac bags",wetrok-compatible-vac-bags,"WETROK vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_22_2.jpg,75
2530,"WIRBEL compatible vac bags",wirbel-compatible-vac-bags,"WIRBEL vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_23_1.jpg,75
2531,"OTHER vac bags",other-vac-bags,"OTHER vac bags, BLACK & DECKER, BLITZ, BOSCH, BROENDUM, CIMEX, ELEKTROMA, FAKIR, FAST, FESTOOL, FLOORDRESS, FLOORMATIC, HAREMA, HERKULES, HITACHI, HOOVER, IVAC, JANSER, KENBO, LINDHAUS, LORITO, MARCO, MINATOL, MOBILO, SPRINTUS, TMB, VERMOP, VOLTA, VORWERK",https://fusion.gspen.co.uk/media/catalog/category/st02_25.jpg,75
2532,"FAKIR compatible vac bags",fakir-compatible-vac-bags,"FAKIR vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_6_2.jpg,75
2533,"NILCO compatible vac bags",nilco-compatible-vac-bags,"NILCO vac bags",https://fusion.gspen.co.uk/media/catalog/category/st02_12_2.jpg,75
2534,"Rubber protected ball valves",rubber-protected-ball-valve,,https://fusion.gspen.co.uk/media/catalog/category/gs7500.jpg,152
2535,"Turbo Devil surface cleaners",turbo-devil-surface-cleaners,,https://fusion.gspen.co.uk/media/catalog/category/turbo_devil_surface_cleaners.jpg,2477
2536,"Turbo Devil spares",turbo-devil-spares,,https://fusion.gspen.co.uk/media/catalog/category/untitled_6_13.jpg,2477
2538,"Mosmatic surface cleaners",mosmatic-surface-cleaners,,https://fusion.gspen.co.uk/media/catalog/category/108_809_61_1.jpg,2477
2540,"Vorwerk Brushes & Poles",vorwerk-brushes-and-poles,VORWERK,https://fusion.gspen.co.uk/media/catalog/category/523-780_1.jpg,666
2541,Ceramics,ceramics,,https://fusion.gspen.co.uk/media/catalog/category/134-323-2.jpg,91
2542,"3/4""F Milling type nozzle",3-4-f-milling-type-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/649-010-546.jpg,237
2543,"Support Track",support-track,"Pipe holder",https://fusion.gspen.co.uk/media/catalog/category/598-002-0.jpg,70
2544,"COMPLETE PIPE CLAMP SETS WITH RAIL NUTS",complete-pipe-clamp-sets-with-rail-nuts,"COMPLETE PIPE CLAMP SETS WITH RAIL NUTS",https://fusion.gspen.co.uk/media/catalog/category/rail_mount.jpg,677
2545,"TWIN ASSEMBLY PIPE CLAMPS",twin-assembly-pipe-clamps,"TWIN ASSEMBLY PIPE CLAMPS",https://fusion.gspen.co.uk/media/catalog/category/twin_assy.jpg,677
2546,"Cloths, Gloves & Accessories",cloths-gloves-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/951-700-600.jpg,147
2547,"Microfibre Cloths",microfibre-cloths,,https://fusion.gspen.co.uk/media/catalog/category/951-700-600_1.jpg,13
2548,"STAINLESS STEEL PIPE CLAMPS",stainless-steel-pipe-clamps,,https://fusion.gspen.co.uk/media/catalog/category/598-912-169.jpg,677
2549,"Spares & Accessories",st456-replacement-covers,,https://fusion.gspen.co.uk/media/catalog/category/covers2.jpg,24
2551,"HM500 TURBO NOZZLES",cleantecs-rotating-nozzles-with-carbide-insert-500-bar,,https://fusion.gspen.co.uk/media/catalog/category/655-500-520_1.jpg,247
2552,"HM500 Repair Kits",hm500-repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/655-500-120.jpg,247
2553,"ST357 + Zinc Plated STEEL lance with KEW SPIGOT INLET",st357-with-zinc-plated-steel-extension-lance-for-alto-kranzle,,https://fusion.gspen.co.uk/media/catalog/category/653-030-17_2.jpg,2942
2554,"ST357 + ZINC PLATED STEEL LANCE WITH KARCHER BAYONET MALE INLET",st357-with-zinc-plated-steel-extension-lance-for-karcher,"ST357 WITH ZINC PLATED STEEL EXTENSION LANCE FOR KARCHER",https://fusion.gspen.co.uk/media/catalog/category/4588ba11c93457b0ce61bf11465dd5ae.jpg,2942
2555,"ST357 + ZINC PLATED STEEL LANCE WITH M22 MALE INLET",st357-with-zinc-plated-steel-extension-lance-with-m22-male-fitting,"ST357 with Zinc Plated Steel extension lance with M22 Male fitting",https://fusion.gspen.co.uk/media/catalog/category/653-030-031.jpg,2942
2556,"ST357 + ZINC PLATED STEEL LANCE WITH M22 FEMALE INLET",st357-with-zinc-plated-steel-extension-lance-with-m22-female-fitting,"ST357 with Zinc Plated Steel extension lance with M22 Female fitting",https://fusion.gspen.co.uk/media/catalog/category/653-030-04_2.jpg,2942
2557,"Quick Release couplings & probes",quick-release-couplings-and-probes,,https://fusion.gspen.co.uk/media/catalog/category/spigot.jpg,10
2558,"Pre-Spray Kits",pre-spray-kits,"PRE SPRAY KITS",https://fusion.gspen.co.uk/media/catalog/category/autsk_1.jpg,88
2559,"Low Pressure Guns Repair Kits",low-pressure-guns-repair-kits,"Low Pressure Guns Repair Kits",https://fusion.gspen.co.uk/media/catalog/category/201-200-420.jpg,88
2560,"Feet for Pumps",feet-for-pumps,,https://fusion.gspen.co.uk/media/catalog/category/170-272-9b.jpg,17
2561,"Fuel Pump Drive Pegs",fuel-pump-drive-pegs,"FUEL PUMP DRIVE PEGS",https://fusion.gspen.co.uk/media/catalog/category/822-35.jpg,1436
2562,"UHP Swivels",uhp-swivels,"UHP SWIVELS",https://fusion.gspen.co.uk/media/catalog/category/750-400-1.jpg,1009
2563,"1/4"" Male Inlet, Without Grip, 4m Hose",1-4-male-inlet-without-grip-4m-hose,,https://fusion.gspen.co.uk/media/catalog/category/200-055-606.jpg,1368
2564,"M18 Female Inlet, Without Grip, 5m Hose Without Lance",m18-female-inlet-without-grip-5m-hose-without-lance,"M18 Female Inlet, Without Grip, 5m Hose Without Lance",https://fusion.gspen.co.uk/media/catalog/category/520-824-011_6.jpg,1368
2565,"High Pressure Telescopic Lances",high-pressure-telescopic-lances,,https://fusion.gspen.co.uk/media/catalog/category/525-070-6_2.jpg,666
2566,"Honda Petrol Engines ",honda-petrol-engines,,https://fusion.gspen.co.uk/media/catalog/category/GX390.jpg,4
2568,"ST458 + STAINLESS STEEL LANCE WITH M22 MALE INLET",st458-with-stainless-steel-extension-lance-with-m22-male-fitting,,https://fusion.gspen.co.uk/media/catalog/category/653-835-015.jpg,2966
2569,"ST458 + ZINC PLATED LANCE WITH KEW SPIGOT INLET & INSULATION",st458-with-zinc-plated-steel-extension-lance-for-alto-kranzle,,https://fusion.gspen.co.uk/media/catalog/category/653-835-81411.jpg,2943
2570,"ST458 + ZINC PLATED STEEL LANCE WITH M22 MALE INLET",st458-with-zinc-plated-steel-extension-lance-for-karcher,,https://fusion.gspen.co.uk/media/catalog/category/653-835-0161_1.jpg,2943
2571,"ST458 + ZINC PLATED STEEL LANCE WITH KEW SPIGOT INLET",st458-with-zinc-plated-steel-extension-lance-for-alto-kranzle,,https://fusion.gspen.co.uk/media/catalog/category/653-835-0201.jpg,2943
2576,"HM1000 TURBO NOZZLES",hm1000-turbo-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/655-100-520_3.jpg,249
2577,"HM1000 REPAIR KITS",hm1000-repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/655-700-120.jpg,249
2578,"HM700 TURBO NOZZLES",hm700-rotating-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/655-700-5201.jpg,248
2579,"HM700 REPAIR KITS",hm700-repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/655-700-1201.jpg,248
2580,"With M22 Male Inlet",with-m22-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/545-545-5.jpg,219
2581,"With M21 Male Inlet",with-m21-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/545-545-5_1.jpg,219
2582,"With 1/2"" Male Inlet",with-1-2-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/545-545-5_2.jpg,219
2583,"With M18 Male Inlet",with-m18-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/545-545-5_3.jpg,219
2584,"With High pressure hose & KEW spigot inlet",with-high-pressure-hose-and-kew-spigot-inlet,,https://fusion.gspen.co.uk/media/catalog/category/545-504-0.jpg,219
2585,"Treble Nozzles",treble-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/657-545.jpg,54
2586,"Water Reduction Inserts",water-reduction-inserts,,https://fusion.gspen.co.uk/media/catalog/category/710-000-000-500.jpg,81
